created,id,name,status,time,local_date,local_time,updated,utc_offset,waitlist_count,yes_rsvp_count,link,description,visibility,venue.id,venue.name,venue.lat,venue.lon,venue.repinned,venue.address_1,venue.city,venue.country,venue.localized_country_name,group.created,group.name,group.id,group.join_mode,group.lat,group.lon,group.urlname,group.who,group.localized_location,group.region,photo_album.photo_sample,duration,rsvp_limit,venue.zip,venue.state,how_to_find_us,rsvp_close_offset,manual_attendance_count,rsvp_open_offset,venue.address_2
1502032462e3,242331352,Welcome to R-Ladies Montenegro!,past,15036804e5,2017-08-25,19:00,1503693052e3,7200000,0,4,https://www.meetup.com/meetup-group-qhbcjAoe/events/242331352/,"<p>R-Ladies Montenegro is happy to announce our 1st MeetUp for 25 August 2017 at 19:00 in Herceg Novi (Caffe Bar Porto).</p> <p>If you would like to learn R and share your experience of working in R or would just like to find out what is R this would be a perfect place for you. It doesn't matter whether you are a beginner or an experienced R coder, come and join us! </p> <p>In our first meeting we will talk about why R is language of choice for many data scientists through a series of demonstrations and hands on exercises. You will be able to learn some of the fundamental concepts of R: basic use of R/RStudio console, inputting and importing different data types, record keeping, graphs etc. We will conclude our first meeting by showing how to create reproducible R-Markdown documents. If you have a laptop bring it with you so we can do some R coding together. We will show you how to install R and RStudio if you haven’t already done so.</p> <p>If any of you would like to present short demos of R code you are using in your projects or R packages please get in touch and we will include it in our programme.</p> <p>The final programme will be announced a few days prior to the meeting.</p> <p>We are looking forward to seeing you all…</p> <p>&gt; #---------------------------------------------------------------------</p> <p>R-Ladies Montenegro sa zadovoljstvom najavljuju naš prvi MeetUp 25. avgusta 2017. u 19h u Herceg Novom (Caffe Bar Porto).</p> <p>Ako želite naučiti R, podeliti svoje iskustvo u korišćenju R-a, ili biste samo želeli saznati što je to R, ovo će biti savršeno mesto za vas. Nije važno da li ste početnik ili iskusan R koder, dođite i pridružite nam se!</p> <p>Na našem prvom sastanku razgovaraćemo o tome zašto je jezik R izbor za mnoge data scientist-e kroz niz demonstracija i konkretnih vežbi. Moći ćete naučiti neke od osnovnih pojmova R-a, osnovnu upotrebu R/RStudio programa: unos i snimanje različitih vrsta podataka, grafički prikaz itd. Završi ćemo naš prvi sastanak tako što ćemo prikazati kako kreirati reproducibilni R-Markdown dokument. Ako imate laptop, donesite ga tako da možemo R-kodirati zajedno. Ako nemate R i RStudio na svom kompjuteru, pomoći ćemo vam da ih instalirate.</p> <p>Ako neko od vas želi demonstrirati svoj projekat i kod u R-u, ili svoj R-paket, molimo da nas kontaktirate kako bi smo vas uključili u programsku šemu.</p> <p>Konačna programska šema biće objavljena nekoliko dana pre sastanka.</p> <p>Unapred se radujemo našem susretu…</p> ",public,25438514,Caffe Bar Porto,42.45088195800781,18.53443145751953,TRUE,Vasa Ćukovića 22,HN,me,Montenegro,1501165477e3,R-Ladies Montenegro,25168374,open,42.459999084472656,18.530000686645508,meetup-group-qhbcjAoe,Members,"HN, Montenegro",en_US,,,,,,"Herceg Novi, near Škver Harbor",,,,
1512417509e3,245646473,Karlijn Willems on Data Science with R,past,15131826e5,2017-12-13,17:30,1513190615e3,3600000,0,11,https://www.meetup.com/rladies-leuven/events/245646473/,"<p>We are very happy to have the amazing Karlijn Willems as a speaker for our first regular meeting.</p> <p>Karlijn is a Data Science Journalist at DataCamp. DataCamp is one of the biggest online learning platforms for Data Science and R programming.</p> <p>Karlijn will give us some insight into the R community and how to use interactive online platforms to learn R. We will have time for questions, discussions, and networking.</p> <p>You don't need to bring a laptop, as this meeting is rather a talk+discussion than a workshop/tutorial.</p> ",public,25647307,Seminar room 00.44 (ground floor),0,0,FALSE,Leopold-Vanderkelenstraat 32,Leuven,be,Belgium,1509377392e3,R-Ladies Leuven,26439137,open,50.880001068115234,4.699999809265137,rladies-leuven,R-Ladies,"Leuven, Belgium",en_US,,5400000,,,,,,,,
150936487e4,244650317,Being 'inferior' and an intro to Liverpool's female data science group!,past,15120666e5,2017-11-30,18:30,151207506e4,0,0,3,https://www.meetup.com/rladies-liverpool/events/244650317/,"<p>Location - Starbucks in The Guild On November 30th Angela Saini is visiting Liverpool to give a talk on her book 'Inferior - How Science got Women'.</p> <p>Tickets for her event are free and available here :</p> <p><a href=""https://www.eventbrite.co.uk/e/how-science-got-women-wrong-tickets-36997705132?aff=es2"" class=""linkified"">https://www.eventbrite.co.uk/e/how-science-got-women-wrong-tickets-36997705132?aff=es2</a></p> <p>We are going to meet after her event to discuss her book and the future of R-Ladies Liverpool; discovering what our members would like to get out of being part of this group and think about what we might like to cover in our second meeting.</p> <p>We are really looking forward to meeting you all and hope to make this group fun and accessible to all who identify as female coders!</p> <p>Come for the code, stay for the cats @rladieslivUK</p> ",public,16778702,Liverpool Guild of Students,53.403907775878906,-2.9722259044647217,FALSE,Mount Pleasant,Liverpool,gb,United Kingdom,1509307254e3,R-Ladies Liverpool,26430333,open,53.41999816894531,-2.990000009536743,rladies-liverpool,R-Ladies,"Liverpool, United Kingdom",en_US,,3600000,,,,For now: www.twitter.com/rladieslivUK,,,,
1512659027e3,245727687,new yeaR's Resolution: moRe R,past,15154524e5,2018-01-08,18:00,1515468197e3,-18000000,0,9,https://www.meetup.com/rladies-sarasota/events/245727687/,"<p>Is your new yeaR's Resolution to teach/learn/use more R? Then, welcome to the club! We will have our inaugural meeting for R-Ladies Sarasota where we meet and greet each other, hear what  R Ladies is all about and get our hands on R for beginners. Each R Ladies chapter around the world shapes their own agenda so we will shape our agenda together. Please fill out the survey <a href=""https://goo.gl/forms/oRUTsTxPJot373i73"" class=""linkified"">https://goo.gl/forms/oRUTsTxPJot373i73</a> which will help us shape our agenda.</p> ",public,25652410,New College of Florida Heiser Natural Sciences Complex Room E 167/168,0,0,FALSE,500 College Dr,Sarasota,us,USA,1507904309e3,R-Ladies Sarasota,26251610,open,27.40999984741211,-82.5199966430664,rladies-sarasota,R Ladies,"Sarasota, FL",en_US,,5400000,30,"",FL,,PT24H,,,
1498073561e3,240971068,Presentación de R-Ladies y Aplicaciones de R en Santa Rosa,past,14981778e5,2017-06-22,21:30,1498190404e3,-10800000,0,3,https://www.meetup.com/rladies-santa-rosa/events/240971068/,"<p>El ITES nos invitó a dar una charla para los estudiantes de la Tecnicatura Superior en Desarrollo de Software y al público en general este jueves 22 de junio a partir de las 21:30 hs.</p> <p>Las disertantes son la Magister en Explotación de Datos y Gestión de Conocimiento, Investigadora del INTA, Yanina Bellini Saibene y la Estudiante de Doctorado en Ciencias Agrarias de la UBA Marina Cook ambas organizadoras de RLadies Santa Rosa. En primer lugar se expondrá sobre Agro Minería de Datos: en un mundo que necesita cada vez mas alimentos, producir más y mejor, cuidando la salud y el medio ambiente, es uno de los desafíos del sector agropecuario. La minería de datos es una de las herramientas que puede ayudar en este objetivo al permitir analizar y modelar los sistemas productivos. Se informará sobre el uso de Data Mining en INTA y como R les ayuda en esa tarea.</p> <p><br/>En la segunda parte se referirán a Modelos Mixtos: los avances en informática permitieron desarrollar modelos más complejos y realistas para el análisis de datos. Nos mostrarán qué modelos usan y por qué; por qué usar R y que ventajas ofrece.</p> <p>Finalmente se hablará sobre RLadies: presentaremos el capitulo Santa Rosa de esta organización mundial que busca disminuir la brecha de género en las personas que usan R.</p> <p><br/>Los espermos!!!</p> ",public,25319632,ITES Santa Rosa,-36.61779022216797,-64.293853759765625,FALSE,General Pico y Sarmiento,Santa Rosa,ar,Argentina,1491479515e3,R-Ladies Santa Rosa,23174619,approval,-36.619998931884766,-64.30000305175781,rladies-santa-rosa,R-Ladies,"Santa Rosa, Argentina",en_US,,,,,,,,,,
1509658588e3,244763763,Fouille de textes avec R: expression régulier.,past,15113718e5,2017-11-22,18:30,1511379014e3,3600000,0,7,https://www.meetup.com/R-Ladies-Strasbourg/events/244763763/,"<p>Dans ce meetup le theme est la <b>fouille de textes</b>. Une presentation sur comme manipuler de textes avec le function basic de R (grep, grepl, etc...) et avec le package <a href=""https://cran.r-project.org/web/packages/stringr/vignettes/stringr.html"">stringr</a> serait fait. Nous verrons comment extraire de valeur numérique et des tables dans un text. La presentation serait fait par Rita Giordano.</p> <p>


For this meetup will be presented a talk on how to manipulate string with R using the basic function as grep and the packages <a href=""https://cran.r-project.org/web/packages/stringr/vignettes/stringr.html"">stringr</a>. We will see how to extract numerical value and tables from a text file. The presentation will be performed by Rita Giordano.</p> ",public,5560022,Epitech,48.58378982543945,7.749598979949951,FALSE,4 rue du Dome,Strasbourg,fr,France,1506514356e3,R-Ladies Strasbourg,26068732,approval,48.58000183105469,7.75,R-Ladies-Strasbourg,Members,"Strasbourg, France",en_US,,3600000,,,,Salle L202 deuxième étage Epitech.,,,,
1500902119e3,241975486,Meet and Greet,past,15037542e5,2017-08-26,09:30,1503767449e3,-14400000,0,3,https://www.meetup.com/RLadies-Buffalo/events/241975486/,<p>This will be a very informal event.  This initial meet up is meant to meet each other and find out a little bit about where everyone envisions this group going.  We want to know how much background you have in R and what topics are of interest.  We chose Spot Coffee on Hertel right now but based on who comes we can chose a more central location for future events.  We will also be curious as to what days/times work best for everyone to try and meet the needs of the group for scheduling other events.</p> ,public,25384241,SPoT Coffee Hertel,42.94785690307617,-78.85608673095703,FALSE,1406 Hertel Avenue,Buffalo,US,USA,1496006407e3,R-Ladies Buffalo,24100709,approval,42.900001525878906,-78.87999725341797,RLadies-Buffalo,R-Ladies,"Buffalo, NY",en_US,,,,,,,,,,
1513692778e3,246037654,[請在accupass上報名 ]R Ladies Data Viz Open Hack,past,15152868e5,2018-01-07,09:00,1515318007e3,28800000,0,11,https://www.meetup.com/R-Ladies-Taipei/events/246037654/,"<p>[活動報名資訊]<br/>R Ladies 的水水們安安～😆<br/>我們將於明年1/7舉辦一場跟Tableau原廠合作的活動<br/>【R-Ladies Taipei Data Viz Open Hack】<br/>要跟大家一起來玩Open Data 視覺化，我們也請到Tableau的專業講師來幫我們上課唷！<br/>只需支付活動押金一百元～當天全程參與完再扣掉手續費退回給妳～<br/>活動除了組隊玩Open Data、熟悉Open Data之外，更可以趁機精進自己使用Tableau的能力喔～<br/>即日起開放報名，名額有限，要搶要快呀～<br/>活動當天附午餐與午茶，不用擔心餓肚子唷！</p> <p>報名由此入👉<a href=""https://www.accupass.com/go/rladiesopendatahack"" class=""linkified"">https://www.accupass.com/go/rladiesopendatahack</a><br/>備註：本活動由R-Ladies主辦，當然也僅限女生報名參加喔！:D<br/>有任何問題都歡迎留言詢問！</p> ",public,25666169,空總社會創新實驗中心,25.039405822753906,121.53987121582031,FALSE,台北市大安區仁愛路三段55號,Taiwan,tw,Taiwan,1477246235e3,R-Ladies Taipei,20871369,open,25.020000457763672,121.44999694824219,R-Ladies-Taipei,Members,"Taipei, Taiwan",en_US,,28800000,1,,,,,,,
1509977601e3,244865453,Present your work with Markdown and Shiny,past,1510686e6,2017-11-14,19:00,1510710878e3,0,0,43,https://www.meetup.com/R-Ladies-Lisboa/events/244865453/,"<p>(mensagem em português a seguir)</p> <p><br/><b>Present your work with Markdown and Shiny</b></p> <p><b>Speaker: Adrianna Napiórkowska</b></p> <p><b>Summary:</b></p> <p><br/>The way to present a data analysis is of utmost importance to guide your audience through the important findings.</p> <p>During this meeting,we’ll see how to do it using Markdown – a simple text editor, that will allow you to create reports straight from R code. It is a great tool for automated reporting and reproducible research.</p> <p>And if static report is not enough, you can build interactive applications with Shiny. That will allow exploring data in the browser or even create dashboards.  </p> <p>The presentation will be given in English.</p> <p><i>Please, note that all materials will be shared after the meeting and there is no need to bring a laptop.</i></p> <p><i><b>Agenda:</b></i></p> <p>19h00 - presentation</p> <p>19h50 - Q&amp;A</p> <p>20h00 - networking</p> <p><b>Bio:</b></p> <p>Adrianna Napiórkowska studies Advanced Analytics at Nova Information Management School and works in REBIS Consulting as a BI Consultant. She comes from Poland, where she was also organizing workshops for R-Ladies Warsaw.</p> <p>==========================================================================</p> <p><b>Sumário:</b></p> <p><br/>A maneira como se apresenta uma análise de dados é de extrema importância para conseguir transmitir à audiência as conclusões do estudo.</p> <p>Neste encontro, veremos como fazê-lo utilizando Markdown -- um simples editor de texto que permite criar relatórios directamente de código em R. Esta é uma ferramenta muito útil para criar relatórios de maneira automática e reproduzível.</p> <p>E se isto não fôr suficiente, é ainda possível criar aplicações interactivas com Shiny, que permitirá explorar os dados num browser web.</p> <p>A apresentação será dada em Inglês.</p> <p>Todos os materiais serão fornecidos após o evento e não é necessário trazer computador.</p> <p><b>Agenda:</b></p> <p>19h00 - apresentação</p> <p>19h50 - questões</p> <p>20h00 - networking</p> <p><b>Bio:</b></p> <p>Adrianna Napiórkowska estuda Advanced Analytics na Nova Information Management School e trabalha com consultora BI na Rebis. A Adrianna é natural da Polónia, onde participou como organizadora das R-Ladies Warsaw.</p> ",public,25093564,Talkdesk,38.72325134277344,-9.16316032409668,FALSE,"Rua Tierno Galvan, Torre 3, 15º andar",Lisboa,pt,Portugal,14774923e5,R-Ladies Lisboa,20914876,open,38.720001220703125,-9.140000343322754,R-Ladies-Lisboa,Membros,"Lisbon, Portugal",en_US,,,80,,,,,,,
150853908e4,244388617,Rcpp Hands-on Workshop,past,15126048e5,2017-12-06,18:00,1512615274e3,-21600000,0,14,https://www.meetup.com/R-Ladies-St-Louis/events/244388617/,"<p><img src=""https://i.imgflip.com/1xyoqa.jpg"" /></p> <p><b>R-Ladies of St. Louis...we have a solution just for you! </b></p> <p><b>Join us for a hands-on Rcpp workshop with St. Louis R-Lady and political scientist Erin Rossiter. Rcpp simplifies and speeds up functions by using C++ in combination with R. No C++ experience needed!</b></p> <p><br/><b>In addition to hands-on instruction, we will have drinks and snacks sponsored by neteffects, R book giveaways thanks to a generous gift from Sage Publishing, and cute new laptop stickers from @LockeData! See our Twitter feed @RLadiesSTL for pictures of the books and stickers.</b></p> <p><b>Please RSVP on the R-Ladies STL Meetup!</b></p> <p><br/><b>Contact us at &lt;a&gt;rladiesstl@gmail.com&lt;/a&gt; with questions.<br/></b></p> <p><b>See you theRe!</b></p> <p><b>Jenine &amp; Chelsea</b></p> <p><b>Food sponsor:</b></p> <p><img src=""https://secure.meetupstatic.com/photos/event/c/5/a/4/600_465950596.jpeg"" /></p> <p><b><br/></b></p> ",public,25564117,Morrissey Hall,38.63766098022461,-90.23697662353516,FALSE,3700 Lindell Boulevard,St. Louis,US,USA,1503944681e3,R-Ladies St. Louis,25681976,open,38.630001068115234,-90.19000244140625,R-Ladies-St-Louis,R-Ladies of St. Louis,"Saint Louis, MO",en_US,,5400000,25,,,Morrissey Hall is located at 3700 Lindell Blvd just west of Grand,,,,
1509468213e3,244689350,Made in Warsaw,past,15120612e5,2017-11-30,18:00,1512118284e3,3600000,0,131,https://www.meetup.com/Spotkania-Entuzjastow-R-Warsaw-R-Users-Group-Meetup/events/244689350/,"<p>W listopadzie posłuchamy o świetnych rozwiązaniach i pakietach R stworzonych nad Wisłą. </p> <p>Będzie i o Machine Learningu i o nowych rozszerzeniach do R – warto przyjść posłuchać.</p> <p><br/>Zaczniemy (18:00-18:30) od prezentacji dr<b> Michała Dramińskiego</b> (IPI PAN) <i>''MCFS-ID (Monte Carlo Feature Selection and Interdependence Discovery)'' </i>dotyczącej pakietu rmcfs (<a href=""https://cran.r-project.org/web/packages/rmcfs/index.html"" class=""linkified"">https://cran.r-project.org/web/packages/rmcfs/index.html</a>) wspierającego wybór istotnych cech dla problemów małe n duże p.Michał ma bogate doświadczenie i w pracy badawczej i w biznesie (Netezza, IBM, iQor), więcej o nim można znaleźć tutaj: <a href=""http://www.ipipan.eu/staff/m.draminski/index.html""><a href=""http://www.ipipan.eu/staff/m.draminski/index.html"" class=""linkified"">http://www.ipipan.eu/staff/m.draminski/index.html</a></a></p> <p><br/>Drugą prezentację (18:40-19:10) poprowadzi dr <b>Wit Jakuczun</b> (WLOG Solution), który opowie o <i>RSuite - wzbogaceniu R o funkcjonalności przydatne do dużych biznesowych wdrożeń</i>. Więcej o RSuite można przeczytać tutaj: <a href=""http://rsuite.io/""><a href=""http://rsuite.io/"" class=""linkified"">http://rsuite.io/</a></a> a o Wicie tutaj: <a href=""http://whyr.pl/blog/guests/2017/02/22/Wit-Jakuczun.html""><a href=""http://whyr.pl/blog/guests/2017/02/22/Wit-Jakuczun.html"" class=""linkified"">http://whyr.pl/blog/guests/2017/02/22/Wit-Jakuczun.html</a></a></p> <p><br/>Po prezentacjach gorąco pizza i czas na networking.</p> <p>Serdecznie zapraszamy!</p> ",public,23763273,Sala 329 Wydział MINI PW,0,0,FALSE,Koszykowa 75,Warsaw,pl,Poland,141258063e4,Spotkania Entuzjastów R-Warsaw RUG Meetup & R-Ladies Warsaw,17428672,open,52.2599983215332,21.020000457763672,Spotkania-Entuzjastow-R-Warsaw-R-Users-Group-Meetup,Entuzjaści R,"Warsaw, Poland",en_US,,,,,,,,,,
1515193144e3,246531572,"Start Your New Year ""R"" Resolutions!",past,1515861e6,2018-01-13,10:30,151587093e4,-21600000,0,7,https://www.meetup.com/RLadiesTC/events/246531572/,"<p>WHAT WE'RE DOING:</p> <p>Please join us for our first 2018 R-Ladies meeting! Our first 2018 meeting will be more casual so we can reconnect with friends and make new ones. We will create some R goals for 2018, decide on future meeting topics, and share projects/ideas. All skill levels are welcome!</p> <p>WHAT TO BRING:</p> <p>Bring your laptop. Your laptop cord and a notebook might be a good idea, too. If you are new to R, please bring your laptop and we can help you get started!</p> <p>CONSUMING THINGS:</p> <p>Just down the hall is a mini coffee shop. (Bring your own mug to get 25 cents off!) Feel free to bring snackies or beverages from home.</p> <p>LOCATION:</p> <p>Meet us in room 226 of O'Shaughnessy Science (OSS). This is connected to Owens and is part of the Frey Science Center (big cement sign out front). OSS is on the west side of Cretin between Grand and Summit. The east side of the building has an elevator and the building is ADA accessible.</p> <p>PARKING:</p> <p>You can park on Summit for free. The parking ramp (on Grand and Cretin) is very close to OSS and is decently priced ($1.00 or $1.50 per hour).</p> ",public,24291704,O'Shaughnessy Science Hall,44.944122314453125,-93.18971252441406,FALSE,"2115 Summit Ave, St Paul, MN ",55105,us,USA,1427928185e3,R Ladies - Twin Cities,18529799,open,44.939998626708984,-93.220001220703125,RLadiesTC,Rmateys,"Minneapolis, MN",en_US,,5400000,,"",MN,,,,,
1486573792e3,237554824,Kickoff Meeting!,past,14879772e5,2017-02-24,18:00,1487986435e3,-18000000,0,5,https://www.meetup.com/rladies-connecticut/events/237554824/,"<p><b><i>Let's get together to kickoff the launch of the R-Ladies CT group! </i></b></p> <p>The tentative agenda includes: </p> <p>6:00 PM - 6:30 PM - Arrive &amp; Enjoy refreshments</p> <p>6:30 PM - 7:00 PM - Networking (Some students with the <a href=""http://www.wesleyan.edu/qac/index.html"">QAC</a> will join us!)</p> <p>7:00 PM - 8:00 PM -  Short presentation &amp; discussion </p> <p>       • Intro to R-Ladies</p> <p>       • Stats from the <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfwSJxR72_4fv3velcJcxfTJEbc6MovGRsqL5ZAWXhSMqsiWQ/viewform?c=0&amp;w=1"">survey</a></p> <p><br/>       • Call for volunteer organizers</p> <p><br/>       • Open discussion for future Meetup ideas!</p> <p><br/>------------------------------------------------------------------------</p> <p><b>Further Location &amp; Parking Details:</b></p> <p>Parking across the building in parking lot C.</p> <p>Additional parking: E and L lots  and street parking possible on High Street</p> <p>Wesleyan Campus map: <a href=""http://www.wesleyan.edu/about/images/maps/campus_map1.jpg""><img src=""http://www.wesleyan.edu/about/images/maps/campus_map1.jpg"" /></a></p> ",public,25039263,Allbritton Center room 311 @ Wesleyan University ,0,0,FALSE,222 Church Street,Middletown,us,USA,1478734165e3,R-Ladies Connecticut,21107834,open,41.790000915527344,-72.66999816894531,rladies-connecticut,R-Ladies,"Hartford, CT",en_US,,7200000,,"",CT,https://twitter.com/RLadiesCT,,,,
1511854671e3,245460382,Data Christmas 2017,past,15137928e5,2017-12-20,19:00,1513850579e3,3600000,0,19,https://www.meetup.com/R-Ladies-Budapest/events/245460382/,"<p>Decemberben kivételesen két eseményünk lesz, ugyanis csatlakozunk az adatos meetup-ok karácsonyi rendezvényéhez is.</p> <p>Join us for for the last meetup of the year, where we look back at the most significant and interesting events of 2017.</p> <p>This meetup is jointly organized by the data meetups in Budapest. Current participants (in alphabetical order): <a href=""https://www.meetup.com/Budapest-BI-Meetup/events/245459960/"">BI Meetup</a>, <a href=""https://www.meetup.com/Big-Data-Meetup-Budapest/events/245444973/"">Big Data Meetup</a>, <a href=""https://www.meetup.com/budapest_data_science/events/245460641/"">Data Science Meetup</a>,<a href=""https://www.meetup.com/HUG-MSSQL/events/245693009/""> HUG-MSSQL</a>, <a href=""https://www.meetup.com/PyData-Budapest/events/245460002/"">PyData meetup</a>, <a href=""https://www.meetup.com/Budapest-Users-of-R-Network/events/245454475/"">R meetup</a>, <a href=""https://www.meetup.com/R-Ladies-Budapest/events/245460382/"">R-Ladies</a></p> <p><b>Schedule:</b><br/>18:30 Doors open, pizza<br/>19:00 <b>The evolution of the Data Community in Hungary</b> - Máté Gulyás<br/>19:30<b> 6 facts you should know about R-Ladies</b> - Windhager-Pokol Eszter<br/>19:45<b> Here we R</b> - Gergely Daróczi<br/>20:10 <b>Machine learning trends in 2017</b> - Szilárd Pafka<br/>20:30 Afterparty!</p> <p><i>This is an English speaking event. Due to the parallelly organized, distributed nature of the meetup, RSVPs will be closed when to combined number of RSVPs from all participating meetups hits the limit.</i></p> ",public,18100882,Prezi House of Ideas,47.50572967529297,19.056779861450195,FALSE,"Nagymezo 54-56,",Budapest,hu,Hungary,1485298222e3,R-Ladies Budapest,22066895,open,47.5099983215332,19.079999923706055,R-Ladies-Budapest,Members,"Budapest, Hungary",en_US,,,31,,,,,,,
150886175e4,244485597,3º Meetup R-Ladies Rio,past,15114672e5,2017-11-23,18:00,1511543869e3,-7200000,0,51,https://www.meetup.com/R-Ladies-Rio/events/244485597/,"<p>Damos sequência aos nossos meetups sobre R e suas aplicações!</p> <p>Somente participantes com fotos, que informem documento de identificação ( RG ou CPF ) poderão acessar o evento.</p> <p>Teremos palestras sobre uso de R na Física e no Direito. Porque R é para todos os domínios de conhecimento. ;) </p> <p><b>R na Fisica</b></p> <p>Contaremos com a <b>Dra Clemencia Mora</b>, que irá palestrar sobre o R em aplicações na Física.</p> <p><b>Clemencia Mora Herrera</b> é doutora em ciências com menção em Física pela Universidade de Genebra, Suíça, na área de Física  Experimental de Altas Energias. Sua tese foi sobre a produção de életrons provenientes de decaimentos de hádrons de sabor pesado  nas primeiras colisões de prótons no LHC, medidas pelo experimento ATLAS. Possui Bacharelado em Astronomia e Mestrado em ciências com menção em Física pela PUC-Chile, e pós-doutorado no CBPF para formar parte do grupo do  experimento CMS no LHC. Atualmente é professora adjunta do Departamento de Física Nuclear e Altas Energias da UERJ onde desenvolve sua pesquisa a procura de física além do modelo padrão em eventos de produção exclusiva  com o experimento CMS. </p> <p>



E com o expertise da economista  <b>Helena Riveiro Fernandes</b>,que irá nos falar sobre:</p> <p><b>Análise Envoltória de Dados  com o pacote Benchmarking<br/>A Eficiência dos Juizados Especiais</b></p> <p>


<b>Helena Riveiro Fernandes</b> é mestre em ciências econômicas pela Universidade do Estado do Rio de Janeiro. Sua dissertação foi sobre o nível de eficiência nos juizados especiais. Possui Bacharelado em ciências econômicas pela PUC-Rio e pós-graduação em Administração pública pela FGV-rio.</p> <p>Atualmente trabalha como Assistente de pesquisa ll no IPEA onde auxilia em projetos de pesquisa de interesse nacional relacionados à produtividade setorial.</p> ",public_limited,25596779,Instituto de Física Armando Dias Tavares - UERJ,0,0,FALSE,"R. São Francisco Xavier, 524 - Maracanã - Sala de seminários do PPGF - sala 3144 F CEP: 20559-900 - Rio de Janeiro - RJ - Brasil",Rio de Janeiro,br,Brazil,148820884e4,R-Ladies Rio de Janeiro,22664282,approval,-22.90999984741211,-43.20000076293945,R-Ladies-Rio,R-Ladies,"Rio de Janeiro, Brazil",en_US,,9000000,80,,,,PT19H,,,
1501457914e3,242150865,R Absolute Beginners Workshop (Again!),past,15035616e5,2017-08-24,17:30,1503984133e3,34200000,0,20,https://www.meetup.com/rladies-adelaide/events/242150865/,"<p><b>****please register via Eventbrite link below****</b></p> <p><a href=""https://www.eventbrite.com/e/r-absolute-beginners-workshop-again-tickets-36673157401?aff=es2"" class=""linkified"">https://www.eventbrite.com/e/r-absolute-beginners-workshop-again-tickets-36673157401?aff=es2</a></p> <p><br/>Our first Absolute Beginners Workshop sold out, so R-Ladies will run a second August session for Absolute R Beginners!</p> <p><br/>Want to learn R? You have come to the right place because this time R-Ladies Adelaide offer you an opportunity to get yourself involved into R - the language of data! Come and spend Thursday evening with R-Ladies at Microsoft Innovation Centre on the 24th of August.</p> <p><br/>If you have never worked with R before and want to start, this event is for you! It is expected that all attendees will arrive with a laptop (and chargers), and R and RStudio installed on their computers (please follow the instructions here: <a href=""http://www.ics.uci.edu/~jutts/110/InstallingRandRStudio.pdf"" class=""linkified"">http://www.ics.uci.edu/~jutts/110/InstallingRandRStudio.pdf</a>). We will walk you through the R programming basics, help with FAQs, point you to relevant learning resources, and any other fundamental R questions you may have!</p> <p><b>PROGRAM:</b></p> <p>Timings: 5.30 doors open, lightning talk starts 5.40, the workshop starts 6 pm.</p> <p><b>WHAT IS COVERED:</b></p> <p>Getting around R</p> <p>Types of data and basic manipulations</p> <p>Graphics in R</p> <p><br/>P.S. RLadies Adelaide is part of the international organization RLadies Global and aims to encourage more women to get involved in their local programming communities. We encourage all genders to attend our events, and aim always to create a welcoming environment. All talks and workshops at RLadies will be presented by women, in order to strengthen the presence of women in the coding community. We hope to see you at our next event!</p> ",public,24287674,Microsoft Innovation Centre South Australia,-34.925804138183594,138.6050567626953,FALSE,147 Pirie Street,Adelaide,au,Australia,1486037613e3,R-Ladies Adelaide,22202405,open,-34.93000030517578,138.60000610351562,rladies-adelaide,Members,"Adelaide, Australia",en_US,,7200000,,,,,,,,
